sample_id,split,method,seed,mask_ratio,masked_psnr,masked_ssim,masked_lpips,masked_l1,mask_outside_max_abs,mask_outside_mean_abs,original_mask_outside_max_abs,original_mask_outside_mean_abs,boundary_color_l1,boundary_edge_l1,inner_color_l1,color_mean_delta,color_std_delta,sharpness_gain,input_sharpness,output_sharpness,selected_from,guard_score
proxy_038_121_85_TZSITHMXHM_1_11_2_2_Bed_1_114.152023_22.27867_159.01_37.628964,train,B1_deterministic,20260858,0.0487518310546875,31.36698322951114,0.823874407162952,nan,4.494626998901367,0,0.0,3,0.0005346935938360522,0.04553734511137009,0.04759213328361511,0.1752525269985199,0.043816883116960526,0.34549012780189514,0.2052246332168579,1.5833499431610107,1.7885745763778687,,
proxy_038_121_85_TZSITHMXHM_1_11_2_2_Bed_1_114.152023_22.27867_159.01_37.628964,train,G_lite_stochastic_proxy,20260858,0.0487518310546875,31.23258010988871,0.8159528236370166,nan,4.841418743133545,0,0.0,3,0.002796447495762553,0.23816031217575073,0.25490203499794006,1.228787899017334,0.4225362241268158,0.4182650148868561,0.8858063220977783,1.5833499431610107,2.469156265258789,,
proxy_039_481_48_SSPPWDPXPE_1_14_1_C_Living_114.143066_22.284719_71.05_2.908905,train,B0_identity,20260859,0.085357666015625,12.247974356260212,0.0847937999232232,nan,47.91395568847656,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.210168838500977,22.210168838500977,,
proxy_039_481_48_SSPPWDPXPE_1_14_1_C_Living_114.143066_22.284719_71.05_2.908905,train,B1_deterministic,20260859,0.085357666015625,10.091797839961234,0.08086347208063137,nan,63.72422790527344,0,0.0,34,0.10148143205098262,5.8603081703186035,5.563839912414551,14.578675270080566,0.2320353239774704,27.08833122253418,20.147886276245117,22.210168838500977,42.358055114746094,,
proxy_039_481_48_SSPPWDPXPE_1_14_1_C_Living_114.143066_22.284719_71.05_2.908905,train,G_lite_stochastic_proxy,20260859,0.085357666015625,11.083587531044806,0.08538451521216375,nan,56.0582160949707,0,0.0,18,0.05585955312357501,3.225754737854004,3.0297179222106934,8.353001594543457,0.5340855717658997,14.781167030334473,11.183713912963867,22.210168838500977,33.393882751464844,,
proxy_040_100_35_SKPPWSPEPE_2_26_12_A_MBed_114.147035_22.281469_202.9475_70.278275,train,B0_identity,20260860,0.0473785400390625,13.18181585582997,0.03082551264428591,nan,45.48105239868164,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
proxy_040_100_35_SKPPWSPEPE_2_26_12_A_MBed_114.147035_22.281469_202.9475_70.278275,train,B1_deterministic,20260860,0.0473785400390625,13.18181585582997,0.03082551264428591,nan,45.48105239868164,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
proxy_040_100_35_SKPPWSPEPE_2_26_12_A_MBed_114.147035_22.281469_202.9475_70.278275,train,G_lite_stochastic_proxy,20260860,0.0473785400390625,13.1266048534689,0.029302039992167767,nan,45.77820587158203,0,0.0,3,0.0023225641107782993,0.18308080732822418,0.32998326420783997,1.225000023841858,0.476654052734375,1.78385591506958,1.5636929273605347,0.0,1.5636929273605347,,
proxy_041_834_81_TZMNIHIXHM_1_21_40_C_Bath_2_114.149327_22.281565_243.55_31.922153,train,B0_identity,20260861,0.06500244140625,24.935779546278557,0.3242845476153834,nan,6.955008029937744,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0654940605163574,1.0654940605163574,,
proxy_041_834_81_TZMNIHIXHM_1_21_40_C_Bath_2_114.149327_22.281565_243.55_31.922153,train,B1_deterministic,20260861,0.06500244140625,24.318238669887286,0.31516747232595416,nan,7.4669013023376465,0,0.0,24,0.022624409774354287,1.3671926259994507,0.8154836297035217,1.1210192441940308,0.5201848149299622,1.2806869745254517,0.41432511806488037,1.0654940605163574,1.4798191785812378,,
proxy_041_834_81_TZMNIHIXHM_1_21_40_C_Bath_2_114.149327_22.281565_243.55_31.922153,train,G_lite_stochastic_proxy,20260861,0.06500244140625,24.770435132469743,0.32857559305814216,nan,7.352347373962402,0,0.0,12,0.015280588376090693,0.9234057068824768,0.615566611289978,1.554494023323059,0.19311396777629852,0.5336806178092957,1.2820723056793213,1.0654940605163574,2.3475663661956787,,
proxy_042_124_62_TTSDZHIVHT_1_8_19_B_MBed_114.132182_22.282427_117.61_60.421978,train,B0_identity,20260862,0.036346435546875,29.80747532801449,0.8634770010940301,nan,5.922614097595215,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.517835855484009,2.517835855484009,,
proxy_042_124_62_TTSDZHIVHT_1_8_19_B_MBed_114.132182_22.282427_117.61_60.421978,train,B1_deterministic,20260862,0.036346435546875,30.609695199766065,0.8952516606337512,nan,5.479568958282471,0,0.0,9,0.0026496078369277216,0.23836655914783478,0.2373366355895996,1.1772485971450806,0.20906956493854523,1.4212085008621216,0.7650966644287109,2.517835855484009,3.2829325199127197,,
proxy_042_124_62_TTSDZHIVHT_1_8_19_B_MBed_114.132182_22.282427_117.61_60.421978,train,G_lite_stochastic_proxy,20260862,0.036346435546875,30.147761437757946,0.8780177570005027,nan,5.789392471313477,0,0.0,5,0.0035204948749617336,0.31671416759490967,0.3051289916038513,1.7973543405532837,0.38706842064857483,0.9716547131538391,0.9285602569580078,2.517835855484009,3.4463961124420166,,
proxy_043_110_29_SKPPWGPEPE_2_236_33_A_Kitchen_114.150148_22.282357_193.9733_101.323709,val,B0_identity,20260863,0.053863525390625,25.70939371771631,0.9691671328790723,nan,3.8744099140167236,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4866576194763184,2.4866576194763184,,
proxy_043_110_29_SKPPWGPEPE_2_236_33_A_Kitchen_114.150148_22.282357_193.9733_101.323709,val,B1_deterministic,20260863,0.053863525390625,26.632848635836787,0.9760340857423583,nan,3.476959466934204,0,0.0,10,0.004483437086733542,0.32400932908058167,0.23434071242809296,1.5351994037628174,0.1103871688246727,2.117264986038208,0.6714179515838623,2.4866576194763184,3.1580755710601807,,
proxy_043_110_29_SKPPWGPEPE_2_236_33_A_Kitchen_114.150148_22.282357_193.9733_101.323709,val,G_lite_stochastic_proxy,20260863,0.053863525390625,26.30173426754061,0.9737144309550609,nan,4.552218914031982,0,0.0,6,0.004666215097463686,0.33721834421157837,0.3056453466415405,1.8863444328308105,0.4001871645450592,1.1700210571289062,1.4263720512390137,2.4866576194763184,3.913029670715332,,
proxy_044_334_58_TTISTHHXHM_1_13_24_D_Bath_114.140912_22.284518_125.0404_92.428764,train,B0_identity,20260864,0.0250244140625,59.95842961179463,0.9996936803851885,nan,0.06565040349960327,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24982750415802002,0.24982750415802002,,
proxy_044_334_58_TTISTHHXHM_1_13_24_D_Bath_114.140912_22.284518_125.0404_92.428764,train,B1_deterministic,20260864,0.0250244140625,59.95842961179463,0.9996936803851885,nan,0.06565040349960327,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24982750415802002,0.24982750415802002,,
proxy_044_334_58_TTISTHHXHM_1_13_24_D_Bath_114.140912_22.284518_125.0404_92.428764,train,G_lite_stochastic_proxy,20260864,0.0250244140625,43.30026776294492,0.9652197502985355,nan,1.3689024448394775,0,0.0,2,0.001486791035432578,0.1819923371076584,0.2580976188182831,1.2222222089767456,0.503662109375,0.537705659866333,1.2021807432174683,0.24982750415802002,1.4520082473754883,,
proxy_045_292_32_SKPPWKPXPS_1_8_10_A_MBed_114.145466_22.284032_124.23_8.086824,train,B0_identity,20260865,0.057159423828125,22.266784060130572,0.18892428604264197,nan,15.74559497833252,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.901737689971924,4.901737689971924,,
proxy_045_292_32_SKPPWKPXPS_1_8_10_A_MBed_114.145466_22.284032_124.23_8.086824,train,B1_deterministic,20260865,0.057159423828125,21.002957296271166,0.1543071565441777,nan,18.2623233795166,0,0.0,13,0.013222204240168312,0.9657210111618042,1.0961514711380005,3.177863597869873,0.2844797670841217,5.929447174072266,3.7898688316345215,4.901737689971924,8.691606521606445,,
proxy_045_292_32_SKPPWKPXPS_1_8_10_A_MBed_114.145466_22.284032_124.23_8.086824,train,G_lite_stochastic_proxy,20260865,0.057159423828125,21.504848586890116,0.17136723553639965,nan,17.31731605529785,0,0.0,7,0.009214004423585262,0.6729708313941956,0.7135325074195862,2.5590009689331055,0.28288015723228455,3.5695059299468994,2.4619669914245605,4.901737689971924,7.363704681396484,,
proxy_046_112_21_SKPPWAPXPS_2_30_11_B_Store_114.140131_22.280469_200.4914_131.817685,train,B0_identity,20260866,0.085357666015625,16.003019334315262,0.0421465026826764,nan,33.037899017333984,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
proxy_046_112_21_SKPPWAPXPS_2_30_11_B_Store_114.140131_22.280469_200.4914_131.817685,train,B1_deterministic,20260866,0.085357666015625,16.003019334315262,0.0421465026826764,nan,33.037899017333984,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
proxy_046_112_21_SKPPWAPXPS_2_30_11_B_Store_114.140131_22.280469_200.4914_131.817685,train,G_lite_stochastic_proxy,20260866,0.085357666015625,15.947089943138689,0.04025726868455972,nan,33.349422454833984,0,0.0,2,0.0029194888392112374,0.1666666716337204,0.3055537939071655,1.2791410684585571,0.4722900390625,1.7938109636306763,1.5783917903900146,0.0,1.5783917903900146,,
proxy_047_126_27_SKPPWEPXPE_2_32_17_B_Living_114.146829_22.283221_127.9217_4.44512,val,B0_identity,20260867,0.0428466796875,12.000071157559615,0.3924439989538966,nan,51.40895080566406,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.17906951904297,21.17906951904297,,
proxy_047_126_27_SKPPWEPXPE_2_32_17_B_Living_114.146829_22.283221_127.9217_4.44512,val,B1_deterministic,20260867,0.0428466796875,9.85059467455311,0.3050631920750966,nan,65.37036895751953,0,0.0,34,0.028705947370658503,2.5009260177612305,3.88535737991333,18.30607032775879,3.180791139602661,21.19630241394043,16.563316345214844,21.17906951904297,37.74238586425781,,
proxy_047_126_27_SKPPWEPXPE_2_32_17_B_Living_114.146829_22.283221_127.9217_4.44512,val,G_lite_stochastic_proxy,20260867,0.0428466796875,10.82305061882074,0.3434798772793181,nan,58.36538314819336,0,0.0,19,0.021027292437189135,1.831944465637207,2.3232414722442627,10.508745193481445,1.311846375465393,11.419349670410156,9.25132942199707,21.17906951904297,30.43039894104004,,
proxy_048_112_49_SSPPWDPXPS_1_3_17_A_Bed_1_114.13391_22.285112_86.4546_56.279381,train,B0_identity,20260868,0.05938720703125,82.78314451217179,0.9999986230357345,nan,0.0003425830800551921,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2036948949098587,0.2036948949098587,,
proxy_048_112_49_SSPPWDPXPS_1_3_17_A_Bed_1_114.13391_22.285112_86.4546_56.279381,train,B1_deterministic,20260868,0.05938720703125,82.78314451217179,0.9999986230357345,nan,0.0003425830800551921,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2036948949098587,0.2036948949098587,,
proxy_048_112_49_SSPPWDPXPS_1_3_17_A_Bed_1_114.13391_22.285112_86.4546_56.279381,train,G_lite_stochastic_proxy,20260868,0.05938720703125,42.91195883557661,0.964427784132512,nan,1.4254025220870972,0,0.0,2,0.0029524365712802546,0.2063492089509964,0.26564282178878784,1.2604938745498657,0.5161895751953125,0.4495163857936859,1.345200702548027,0.2036948949098587,1.5488955974578857,,
proxy_049_11_5_OSRRQRUXUU_1_2_1_A_Bed_1_114.150575_22.279639_166.89_43.994572,val,B0_identity,20260869,0.04876708984375,30.30297513894109,0.9641938702622171,nan,5.707968235015869,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.890800952911377,4.890800952911377,,
proxy_049_11_5_OSRRQRUXUU_1_2_1_A_Bed_1_114.150575_22.279639_166.89_43.994572,val,B1_deterministic,20260869,0.04876708984375,31.73479414656367,0.9774336591825482,nan,4.820921897888184,0,0.0,9,0.007603464870067372,0.5766423344612122,0.42867031693458557,2.006666660308838,0.2351887971162796,2.8089888095855713,1.4286694526672363,4.890800952911377,6.319470405578613,,
proxy_049_11_5_OSRRQRUXUU_1_2_1_A_Bed_1_114.150575_22.279639_166.89_43.994572,val,G_lite_stochastic_proxy,20260869,0.04876708984375,31.27151882081298,0.9733909408971895,nan,5.098039150238037,0,0.0,6,0.005908458988343493,0.44809409976005554,0.36234959959983826,2.0657777786254883,0.36107635498046875,1.6343914270401,1.1164617538452148,4.890800952911377,6.007262706756592,,
proxy_000_111_10_SKADBPYRPE_3_23_25_A_Bed_1_114.149293_22.282738_144.3117_124.207392,val,Ours_guard_selected,20260820,0.031341552734375,55.59439775304998,0.9978025697925839,nan,0.1579032838344574,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20415805280208588,0.20415805280208588,B0_identity,0.03583603604279686
proxy_001_308_15_SKEYPPEAPE_1_12_10_B_MBed_114.148513_22.280471_175.27_26.832703,train,Ours_guard_selected,20260821,0.020477294921875,22.74885294807396,0.8463164173618464,nan,13.231246948242188,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.845000267028809,6.845000267028809,B0_identity,0.03583603604279686
proxy_002_650_86_TZSMTHISHM_1_24_13_D_LivingDining_114.153093_22.279117_147.5329_28.501951,train,Ours_guard_selected,20260822,0.0501708984375,20.479034911238962,0.6906258885752194,nan,14.142234802246094,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.192584991455078,6.192584991455078,B0_identity,0.03583603604279686
proxy_003_112_57_TTHZZHIVHT_1_5_13_B_Bed_1_114.131608_22.282112_102.245_153.043199,train,Ours_guard_selected,20260823,0.04595947265625,23.23156239262419,0.22399116104244826,nan,11.61077880859375,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.101290225982666,5.101290225982666,B0_identity,0.03583603604279686
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,20260824,0.02154541015625,24.830562575605786,0.8872960578909228,nan,13.393531799316406,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B0_identity,0.03583603604279686
proxy_005_322_82_TZNITHIOHM_1_108_18_B_Bed_1_114.152057_22.279601_158.451_39.559907,train,Ours_guard_selected,20260825,0.0446319580078125,20.40390529836141,0.5753153406608857,nan,19.16820526123047,0,0.0,14,0.01826622584955785,1.588425874710083,0.9294081926345825,1.0473251342773438,0.6986897587776184,0.0156885776668787,0.5762934684753418,2.101449966430664,2.677743434906006,B1_deterministic,0.03572804004824221
proxy_006_112_22_SKPPWBPEPE_2_34_13_Whole_MClo_114.149192_22.282896_120.74_124.801802,train,Ours_guard_selected,20260826,0.06610107421875,65.80537093331668,0.9999680668893247,nan,0.016928285360336304,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40469539165496826,0.40469539165496826,B0_identity,0.03583603604279686
proxy_007_543_61_TTNTIHLEHM_2_51_16_E_Bed_2_114.14242_22.284831_89.3888_2.269258,train,Ours_guard_selected,20260827,0.0465087890625,19.853197697100747,0.5237689144972337,nan,19.072288513183594,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.967164516448975,5.967164516448975,B0_identity,0.03583603604279686
proxy_008_171_11_SKBKBPEAPE_1_5_28_A_MBed_114.148897_22.28093_233.67_29.821748,train,Ours_guard_selected,20260828,0.0685272216796875,15.512504769082398,0.42684246906316375,nan,28.389816284179688,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.984477996826172,11.984477996826172,B0_identity,0.03583603604279686
proxy_009_100_67_TZDSIHSXMT_1_10_10_C_Null_114.141834_22.282128_142.1873_171.551879,train,Ours_guard_selected,20260829,0.072479248046875,22.337107184296062,0.6015460355386933,nan,12.876561164855957,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6202127933502197,2.6202127933502197,B0_identity,0.03583603604279686
proxy_010_112_44_SSPPWBPEPK_1_9_5_C_Bed_1_114.15254_22.280732_81.91_29.822021,train,Ours_guard_selected,20260830,0.0350189208984375,27.80693372677403,0.7439048196501369,nan,8.97124195098877,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B0_identity,0.03583603604279686
proxy_011_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,train,Ours_guard_selected,20260831,0.02618408203125,11.572058368352938,-0.06590917402433838,nan,52.438812255859375,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.821874618530273,26.821874618530273,B0_identity,0.03583603604279686
proxy_012_749_3_OSRJURUXRU_2_58_33_D_Kitchen_114.151031_22.279003_237.28_25.908724,val,Ours_guard_selected,20260832,0.03057861328125,25.70697079726302,0.9480906752061344,nan,4.511476993560791,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.401707887649536,2.401707887649536,B0_identity,0.03583603604279686
proxy_013_421_78_TZIDZHMXHM_3_46_22_A_Bed_2_114.149418_22.280548_196.3496_26.130024,train,Ours_guard_selected,20260833,0.0639495849609375,26.935572960370276,0.956072348786231,nan,5.067446231842041,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0434298515319824,3.0434298515319824,B0_identity,0.03583603604279686
proxy_014_11_16_SKKYGPBEPE_1_1_15_A_Kitchen_114.151878_22.278839_167.6916_172.417722,train,Ours_guard_selected,20260834,0.0711212158203125,28.341859482287393,0.8666709091186717,nan,6.55159854888916,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2354774475097656,2.2354774475097656,B0_identity,0.03583603604279686
proxy_015_452_2_OSJDFRJRRU_1_16_25_E_Bed_2_114.150819_22.280202_188.3922_11.308531,train,Ours_guard_selected,20260835,0.0575103759765625,15.897712623988088,0.0030250920034552323,nan,32.989830017089844,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.644042015075684,9.644042015075684,B0_identity,0.03583603604279686
proxy_016_124_60_TTLDZHIVHT_1_5_25_B_Bed_1_114.131881_22.28225_135.9_153.042437,train,Ours_guard_selected,20260836,0.051055908203125,12.538281028175867,0.030646553203610843,nan,56.68071365356445,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B0_identity,0.03583603604279686
