sample_id,split,method,mask_delta_px,jpeg_quality,scale,seed,selected_from,guard_score,mask_ratio,masked_psnr,masked_ssim,masked_lpips,masked_l1,mask_outside_max_abs,mask_outside_mean_abs,original_mask_outside_max_abs,original_mask_outside_mean_abs,boundary_color_l1,boundary_edge_l1,inner_color_l1,color_mean_delta,color_std_delta,sharpness_gain
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-7,60,1.25,2,B0_identity,0.03583603604279686,0.00653076171875,25.272129730354354,0.9643545352511633,nan,12.963396072387695,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-7,80,0.75,0,B0_identity,0.03583603604279686,0.00653076171875,25.240372994810514,0.9643545352511633,nan,12.963396072387695,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-7,80,0.75,1,B0_identity,0.03583603604279686,0.00653076171875,25.240372994810514,0.9643545352511633,nan,12.963396072387695,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-7,80,0.75,2,B0_identity,0.03583603604279686,0.00653076171875,25.240372994810514,0.9643545352511633,nan,12.963396072387695,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-7,80,1.25,0,B0_identity,0.03583603604279686,0.00653076171875,25.240372994810514,0.9643545352511633,nan,12.963396072387695,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-7,80,1.25,1,B0_identity,0.03583603604279686,0.00653076171875,25.240372994810514,0.9643545352511633,nan,12.963396072387695,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-7,80,1.25,2,B0_identity,0.03583603604279686,0.00653076171875,25.240372994810514,0.9643545352511633,nan,12.963396072387695,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-3,60,0.75,0,B0_identity,0.03583603604279686,0.01422119140625,25.187331980973493,0.9242816100994233,nan,12.994635581970215,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-3,60,0.75,1,B0_identity,0.03583603604279686,0.01422119140625,25.187331980973493,0.9242816100994233,nan,12.994635581970215,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-3,60,0.75,2,B0_identity,0.03583603604279686,0.01422119140625,25.187331980973493,0.9242816100994233,nan,12.994635581970215,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-3,60,1.25,0,B0_identity,0.03583603604279686,0.01422119140625,25.18629911505065,0.9240555214201667,nan,12.996423721313477,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-3,60,1.25,1,B0_identity,0.03583603604279686,0.01422119140625,25.18629911505065,0.9240555214201667,nan,12.996423721313477,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-3,60,1.25,2,B0_identity,0.03583603604279686,0.01422119140625,25.18629911505065,0.9240555214201667,nan,12.996423721313477,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
proxy_004_883_77_TZHXTHIVHM_1_29_5_D_Living_114.15281_22.279443_120.8576_27.540763,val,Ours_guard_selected,-3,80,0.75,0,B0_identity,0.03583603604279686,0.01422119140625,25.15315943808894,0.9237099574881753,nan,12.998927116394043,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
