allowed_outside_max_abs,allowed_outside_mean_abs,boundary_color_lab_l1,boundary_edge_l1,category,degradation,final_route,manual_sam_iou,mask_ratio,mask_source,masked_lpips,masked_lpips_median,masked_psnr,masked_psnr_median,masked_ssim,masked_ssim_median,method,n,reference_coverage,reference_inlier_ratio,reference_reliable,row_type,runtime_sec,sam_mask_ratio,sample_id,severity,showcase_index,split,win_rate_vs_identity
0,0.0,0.191850945353508,2.535069227218628,,blur_downsample,,,0.35544882015306123,,0.5108979940414429,,22.75319086141284,,0.624155557068519,,R1_NAFNet,,,,,sample,0.0364,,v2_0006_1144_71_TZDZTHIRHM_1_34_23_D_LivingDining_114.153564_22.279163_176.2167_27.082351_blur_downsample,large,,val,
0,0.0,0.0,8.069509506225586,,blur_downsample,,,0.35544882015306123,,0.3458372950553894,,17.186007022274733,,0.41481189396217016,,R2_LaMa,,,,,sample,0.0433,,v2_0006_1144_71_TZDZTHIRHM_1_34_23_D_LivingDining_114.153564_22.279163_176.2167_27.082351_blur_downsample,large,,val,
0,0.0,0.0,0.0,,smear_warp,,,0.42881058673469385,,0.279540479183197,,15.989003148404667,,0.18423898678870096,,Identity,,,,,sample,0,,v2_0007_35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376_smear_warp,large,,train,
0,0.0,1.424767255783081,24.861879348754883,,smear_warp,,,0.42881058673469385,,0.29812222719192505,,14.653552399642063,,0.13799732489168381,,B1_unsharp_weak,,,,,sample,,,v2_0007_35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376_smear_warp,large,,train,
0,0.0,0.0,26.81434440612793,,smear_warp,,,0.42881058673469385,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0007_35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376_smear_warp,large,,train,
0,0.0,0.24208566546440125,3.4591283798217773,,smear_warp,,,0.42881058673469385,,0.2607651650905609,,15.816551069784207,,0.17712223578542455,,R1_NAFNet,,,,,sample,0.0362,,v2_0007_35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376_smear_warp,large,,train,
0,0.0,0.0,21.216333389282227,,smear_warp,,,0.42881058673469385,,0.3115885257720947,,17.38342020940557,,0.4889394980511609,,R2_LaMa,,,,,sample,0.0513,,v2_0007_35_55_SSPPWYPEPE_2_6_6_A_Bed_1_114.139876_22.284731_65.32_3.405376_smear_warp,large,,train,
0,0.0,0.0,0.0,,repeat_missing,,,0.1259167729591837,,0.5827062726020813,,19.700899043997698,,0.27345928973778744,,Identity,,,,,sample,0,,v2_0008_508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255_repeat_missing,medium,,val,
0,0.0,1.1574290990829468,14.755982398986816,,repeat_missing,,,0.1259167729591837,,0.5946611762046814,,19.576528626079895,,0.2657001605936036,,B1_unsharp_weak,,,,,sample,,,v2_0008_508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255_repeat_missing,medium,,val,
0,0.0,0.0,15.062981605529785,,repeat_missing,,,0.1259167729591837,,0.0,,99.0,,1.0,,reference_oracle,,,,,sample,,,v2_0008_508_76_TZHXTHISHM_1_102_1_C_Living_114.152661_22.279519_109.49_27.540255_repeat_missing,medium,,val,
