allowed_outside_max_abs,allowed_outside_mean_abs,boundary_color_lab_l1,boundary_edge_l1,category,degradation,final_route,manual_sam_iou,mask_ratio,mask_source,masked_lpips,masked_lpips_median,masked_psnr,masked_psnr_median,masked_ssim,masked_ssim_median,method,n,reference_coverage,reference_inlier_ratio,reference_reliable,row_type,runtime_sec,sam_mask_ratio,sample_id,severity,showcase_index,split,win_rate_vs_identity
0,0.0,1.0173176527023315,19.522125244140625,Living,,,0.91837082,0.6049938271604939,manual,nan,,nan,,nan,,R2_LaMa,,0.005643,0.666667,False,sample,,0.64775679,showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,medium,10,,
0,0.0,0.06147393211722374,0.9820616841316223,Living,,R1_NAFNet,0.91837082,0.6049938271604939,manual,nan,,nan,,nan,,final,,0.005643,0.666667,False,sample,,0.64775679,showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,medium,10,,
0,0.0,0.0,0.0,Living,,,0.91837082,0.6477567901234568,sam,nan,,nan,,nan,,Identity_abstain,,0.005643,0.666667,False,sample,,0.64775679,showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,medium,10,,
0,0.0,0.022804973646998405,0.5124746561050415,Living,,,0.91837082,0.6477567901234568,sam,nan,,nan,,nan,,R1_NAFNet,,0.005643,0.666667,False,sample,,0.64775679,showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,medium,10,,
0,0.0,0.4273504316806793,7.370699882507324,Living,,,0.91837082,0.6477567901234568,sam,nan,,nan,,nan,,R2_LaMa,,0.005643,0.666667,False,sample,,0.64775679,showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,medium,10,,
0,0.0,0.022804973646998405,0.5124746561050415,Living,,R1_NAFNet,0.91837082,0.6477567901234568,sam,nan,,nan,,nan,,final,,0.005643,0.666667,False,sample,,0.64775679,showcase_10_332_11_SKBKBPEAPE_1_10_9_B_Living_114.148944_22.280819_177.7997_124.083485,medium,10,,
0,0.0,0.0,0.0,other,,,0.97111910,0.5948246913580247,manual,nan,,nan,,nan,,Identity_abstain,,0.763278,0.766423,True,sample,,0.61075556,showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,medium,11,,
0,0.0,0.04061032831668854,0.8284513354301453,other,,,0.97111910,0.5948246913580247,manual,nan,,nan,,nan,,R1_NAFNet,,0.763278,0.766423,True,sample,,0.61075556,showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,medium,11,,
0,0.0,1.3286385536193848,22.184446334838867,other,,,0.97111910,0.5948246913580247,manual,nan,,nan,,nan,,R2_LaMa,,0.763278,0.766423,True,sample,,0.61075556,showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,medium,11,,
0,0.0,3.6740024089813232,53.44165802001953,other,,,0.97111910,0.5948246913580247,manual,nan,,nan,,nan,,reference,,0.763278,0.766423,True,sample,,0.61075556,showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,medium,11,,
0,0.0,0.04061032831668854,0.8284513354301453,other,,R1_NAFNet,0.97111910,0.5948246913580247,manual,nan,,nan,,nan,,final,,0.763278,0.766423,True,sample,,0.61075556,showcase_11_291_41_SKSWBPWJPS_1_11_12_D_LivingDining_114.142098_22.284331_102.0552_26.061722,medium,11,,
