sample_id,source_group,split,category,severity,identity_candidate,mask_ratio,input_pseudo_psnr,input_pseudo_ssim_global,e1_pseudo_psnr,e1_pseudo_ssim_global,e1_mask_outside_max_abs,e1_mask_outside_mean_abs
image_patches_small/7_179_61_TTNTIHLEHM_1_17_8_C_Bed_7,179_61_TTNTIHLEHM_1_17_8_C_Bed,train,image_patches_small/clear_structure_noimagine,light,True,0.025750617283950616,31.62107953171903,0.9580410730901903,41.873295390054125,0.9962367375695437,0,0.0
image_patches_small/7_637_3_OSRJURUXRU_1_31_20_D_MBed_7,637_3_OSRJURUXRU_1_31_20_D_MBed,train,image_patches_small/clear_structure_noimagine,light,True,0.02654567901234568,33.66050269428364,0.987665376804584,42.44415896778133,0.9988967008640924,0,0.0
image_patches_small/8_667_3_OSRJURUXRU_1_32_24_D_Bed_8,667_3_OSRJURUXRU_1_32_24_D_Bed,val,image_patches_small/clear_structure_noimagine,medium,False,0.06052222222222222,27.211928161114557,0.9744881628958144,38.82912375135824,0.9983803398047666,0,0.0
image_patches_small/9_0_24_SKPPWDPXPS_1_1_6_A_LivingDining_9,0_24_SKPPWDPXPS_1_1_6_A_LivingDining,train,image_patches_small/clear_structure_noimagine,light,True,0.0240641975308642,32.36369499246611,0.978467531995886,40.25967674883738,0.9967258917562339,0,0.0
image_patches_small/9_120_17_SKPDPPERPE_1_5_18_A_MBed_9,120_17_SKPDPPERPE_1_5_18_A_MBed,val,image_patches_small/clear_structure_noimagine,light,True,0.017132098765432098,33.35248052224573,0.9811032726852751,42.48093391955777,0.9979842783579804,0,0.0
image_patches_small/9_1346_81_TZMNIHIXHM_1_34_25_E_MBed_9,1346_81_TZMNIHIXHM_1_34_25_E_MBed,train,image_patches_small/clear_structure_noimagine,light,True,0.01871358024691358,33.03112030440928,0.9816458935798091,40.60566079924102,0.9969419207372605,0,0.0
image_patches_small/9_134_15_SKEYPPEAPE_1_5_32_A_MBed_9,134_15_SKEYPPEAPE_1_5_32_A_MBed,test,image_patches_small/clear_structure_noimagine,light,True,0.022369135802469135,31.144650355439886,0.9837663668151196,40.38989522714668,0.9987417392168905,0,0.0
image_patches_small/9_156_86_TZSMTHISHM_1_6_12_A_Bath_9,156_86_TZSMTHISHM_1_6_12_A_Bath,train,image_patches_small/clear_structure_noimagine,light,True,0.009607407407407408,40.36190621136808,0.9991681095661102,42.876834743263956,0.9995580196444301,0,0.0
image_patches_small/9_29_44_SSPPWBPEPK_1_2_6_A_MBed_9,29_44_SSPPWBPEPK_1_2_6_A_MBed,train,image_patches_small/clear_structure_noimagine,light,True,0.029779012345679014,30.36576480041773,0.9432287753742388,45.16804283897865,0.9985650483692959,0,0.0
image_patches_small/9_651_3_OSRJURUXRU_1_32_8_D_Bed_9,651_3_OSRJURUXRU_1_32_8_D_Bed,train,image_patches_small/clear_structure_noimagine,light,True,0.012251851851851852,39.39671040302632,0.9989872891880482,42.85000123473633,0.9995639823773893,0,0.0
image_patches_small/0_10_72_TZDZZHIAHT_1_1_11_F_Bed_0,10_72_TZDZZHIAHT_1_1_11_F_Bed,val,image_patches_small/unclear_nostructure_noimagine,severe,False,0.09423086419753086,29.831766138625653,0.9954281513891333,34.41983454409398,0.9986351612420493,0,0.0
image_patches_small/0_134_10_SKADBPYRPE_3_25_10_A_Bed_0,134_10_SKADBPYRPE_3_25_10_A_Bed,train,image_patches_small/unclear_nostructure_noimagine,medium,False,0.020667901234567902,33.531572876482564,0.9984088359093061,34.977401230879,0.998887458930488,0,0.0
image_patches_small/0_154_44_SSPPWBPEPK_1_12_5_E_Living_0,154_44_SSPPWBPEPK_1_12_5_E_Living,test,image_patches_small/unclear_nostructure_noimagine,medium,False,3.08641975308642e-05,36.26072159078349,0.9993198742006383,36.262771971652526,0.9993202243217431,0,0.0
image_patches_small/0_304_17_SKPDPPERPE_1_11_34_C_MBed_0,304_17_SKPDPPERPE_1_11_34_C_MBed,train,image_patches_small/unclear_nostructure_noimagine,medium,False,0.0324679012345679,32.32705332165792,0.9976451567021732,35.04841458557449,0.9988386760727036,0,0.0
image_patches_small/0_700_41_SKSWBPWJPS_1_28_1_C_LivingDining_0,700_41_SKSWBPWJPS_1_28_1_C_LivingDining,test,image_patches_small/unclear_nostructure_noimagine,medium,False,0.01845679012345679,34.45679661425012,0.998697942262821,36.5627489034236,0.9992481115324795,0,0.0
image_patches_small/0_838_27_SKPPWEPXPE_5_95_23_B_Living_0,838_27_SKPPWEPXPE_5_95_23_B_Living,train,image_patches_small/unclear_nostructure_noimagine,severe,False,0.07271851851851852,29.610512334290732,0.996161069046917,34.967461976222054,0.9989565015461237,0,0.0
image_patches_small/100_111_10_SKADBPYRPE_3_23_25_A_Bed_0,111_10_SKADBPYRPE_3_23_25_A_Bed,train,image_patches_small/unclear_nostructure_noimagine,severe,False,0.14774444444444446,26.748811014170396,0.9376392677425784,32.09569371526972,0.9836716220537941,0,0.0
image_patches_small/100_116_10_SKADBPYRPE_3_24_11_A_Bed_0,116_10_SKADBPYRPE_3_24_11_A_Bed,test,image_patches_small/unclear_nostructure_noimagine,severe,False,0.12403827160493827,27.71789137965277,0.924277692647384,31.710321251130345,0.9716485726957176,0,0.0
image_patches_small/100_229_78_TZIDZHMXHM_3_39_26_A_Utility_0,229_78_TZIDZHMXHM_3_39_26_A_Utility,train,image_patches_small/unclear_nostructure_noimagine,severe,False,0.14070864197530863,27.42702038015493,0.8978598762858379,31.574029821162917,0.9643141234535342,0,0.0
image_patches_small/100_280_17_SKPDPPERPE_1_11_10_C_MBed_0,280_17_SKPDPPERPE_1_11_10_C_MBed,train,image_patches_small/unclear_nostructure_noimagine,severe,False,0.06541481481481481,29.86066951153167,0.9113428198159781,32.41707405328646,0.9552152000279333,0,0.0
image_patches_small/100_304_17_SKPDPPERPE_1_11_34_C_MBed_0,304_17_SKPDPPERPE_1_11_34_C_MBed,train,image_patches_small/unclear_nostructure_noimagine,severe,False,0.03426666666666667,31.852207674513732,0.9968728451387071,34.40408287931314,0.9984023555150923,0,0.0
image_patches_small/103_594_86_TZSMTHISHM_1_22_15_D_Bath_3,594_86_TZSMTHISHM_1_22_15_D_Bath,train,image_patches_small/unclear_nostructure_noimagine,light,True,0.023392592592592593,35.00643869254622,0.997452698378019,39.40463024838941,0.9991960156785652,0,0.0
image_patches_small/1_100_63_TTTSTHHXHM_1_6_12_B_Bed_1,100_63_TTTSTHHXHM_1_6_12_B_Bed,train,image_patches_small/unclear_nostructure_noimagine,medium,False,0.04485925925925926,32.0335045700219,0.9927644675535181,38.37830354279353,0.9986633753696827,0,0.0
image_patches_small/1_111_10_SKADBPYRPE_3_23_25_A_Bed_1,111_10_SKADBPYRPE_3_23_25_A_Bed,train,image_patches_small/unclear_nostructure_noimagine,severe,False,0.037890123456790124,31.458792284152103,0.9964297771907848,33.59984863564114,0.9979635935008773,0,0.0
image_patches_small/1_116_10_SKADBPYRPE_3_24_11_A_Bed_1,116_10_SKADBPYRPE_3_24_11_A_Bed,test,image_patches_small/unclear_nostructure_noimagine,medium,False,0.011972839506172839,33.75810634678161,0.9984540337384311,34.53025446282088,0.9987266295891836,0,0.0
image_patches_small/1_152_10_SKADBPYRPE_3_25_28_A_Bed_1,152_10_SKADBPYRPE_3_25_28_A_Bed,test,image_patches_small/unclear_nostructure_noimagine,medium,False,0.055302469135802466,31.122573841574237,0.9950518615269529,35.131180957179964,0.9982470176407295,0,0.0
image_patches_small/1_154_44_SSPPWBPEPK_1_12_5_E_Living_1,154_44_SSPPWBPEPK_1_12_5_E_Living,test,image_patches_small/unclear_nostructure_noimagine,medium,False,1.9753086419753087e-05,38.05934395483275,0.9996195160281162,38.0619595403147,0.9996197684711495,0,0.0
image_patches_small/2_10_72_TZDZZHIAHT_1_1_11_F_Bed_2,10_72_TZDZZHIAHT_1_1_11_F_Bed,val,image_patches_small/unclear_nostructure_noimagine,light,True,0.03138888888888889,34.82974549068042,0.9970947128963974,39.95618410065925,0.9992240298879751,0,0.0
image_patches_small/2_111_10_SKADBPYRPE_3_23_25_A_Bed_2,111_10_SKADBPYRPE_3_23_25_A_Bed,train,image_patches_small/unclear_nostructure_noimagine,severe,False,0.10673456790123456,28.62885310775077,0.9867744654249822,37.481753493765304,0.9985585340590079,0,0.0
image_patches_small/2_116_10_SKADBPYRPE_3_24_11_A_Bed_2,116_10_SKADBPYRPE_3_24_11_A_Bed,test,image_patches_small/unclear_nostructure_noimagine,severe,False,0.11028765432098765,29.051841360279408,0.993663509841906,35.091052317658566,0.9985599644097545,0,0.0
image_patches_small/2_838_27_SKPPWEPXPE_5_95_23_B_Living_2,838_27_SKPPWEPXPE_5_95_23_B_Living,train,image_patches_small/unclear_nostructure_noimagine,light,True,0.015262962962962963,35.78735157431981,0.9986324047310481,39.34316266894441,0.9994344257609186,0,0.0
image_patches_small/3_100_63_TTTSTHHXHM_1_6_12_B_Bed_3,100_63_TTTSTHHXHM_1_6_12_B_Bed,train,image_patches_small/unclear_nostructure_noimagine,light,True,0.02765679012345679,34.51205499432313,0.9972708579129507,39.951787265483894,0.9992761524738337,0,0.0
image_patches_small/4_651_3_OSRJURUXRU_1_32_8_D_Bed_4,651_3_OSRJURUXRU_1_32_8_D_Bed,train,image_patches_small/unclear_nostructure_noimagine,light,True,0.013764197530864197,36.98542627617533,0.9987380601613164,39.01397316245493,0.9992588650641412,0,0.0
image_patches_small/5_100_63_TTTSTHHXHM_1_6_12_B_Bed_5,100_63_TTTSTHHXHM_1_6_12_B_Bed,train,image_patches_small/unclear_nostructure_noimagine,medium,False,0.038191358024691355,32.43821337071254,0.9891622749941739,40.27501216254536,0.9985325126349102,0,0.0
image_patches_small/5_594_86_TZSMTHISHM_1_22_15_D_Bath_5,594_86_TZSMTHISHM_1_22_15_D_Bath,train,image_patches_small/unclear_nostructure_noimagine,light,True,0.016055555555555556,36.27255239932416,0.9979886434081371,39.56089849146704,0.9991605630755505,0,0.0
image_patches_small/6_100_63_TTTSTHHXHM_1_6_12_B_Bed_6,100_63_TTTSTHHXHM_1_6_12_B_Bed,train,image_patches_small/unclear_nostructure_noimagine,light,True,0.020876543209876544,35.35293517999857,0.9952410950490955,39.9353003075452,0.9986778531065196,0,0.0
image_patches_small/8_637_3_OSRJURUXRU_1_31_20_D_MBed_8,637_3_OSRJURUXRU_1_31_20_D_MBed,train,image_patches_small/unclear_nostructure_noimagine,light,True,0.005201234567901235,40.60689814244941,0.998539824014949,42.437955706441926,0.9991233665162408,0,0.0
image_pitches_large/100_0_24_SKPPWDPXPS_1_1_6_A_LivingDining_0,0_24_SKPPWDPXPS_1_1_6_A_LivingDining,train,image_pitches_large,severe,False,0.28085679012345677,23.52260900372353,0.9695390278880153,32.14508401784812,0.9963193072889707,0,0.0
image_pitches_large/101_0_93_TZTNIHIYHM_1_1_2_A_MBed_1,0_93_TZTNIHIYHM_1_1_2_A_MBed,train,image_pitches_large,medium,False,0.05266543209876543,26.909797293218034,0.978199210162542,36.33104852511646,0.9977130821634443,0,0.0
image_pitches_large/102_0_93_TZTNIHIYHM_1_1_2_A_MBed_2,0_93_TZTNIHIYHM_1_1_2_A_MBed,train,image_pitches_large,medium,False,0.06443703703703704,29.960039254271976,0.9910034741119873,40.385008695824254,0.9992756583275445,0,0.0
image_pitches_large/201_0_93_TZTNIHIYHM_1_1_2_A_MBed_1,0_93_TZTNIHIYHM_1_1_2_A_MBed,train,image_pitches_large,medium,False,0.055462962962962964,26.47552519856972,0.9754230789553704,35.63839118013639,0.9972799213588063,0,0.0
image_pitches_large/202_0_93_TZTNIHIYHM_1_1_2_A_MBed_2,0_93_TZTNIHIYHM_1_1_2_A_MBed,train,image_pitches_large,medium,False,0.0654641975308642,28.97706759911056,0.9888056850474292,38.57059667725802,0.9988918925422658,0,0.0
image_pitches_large/100_1007_11_SKBKBPEAPE_1_106_36_G_Bed_0,1007_11_SKBKBPEAPE_1_106_36_G_Bed,train,image_pitches_large,severe,False,0.1509753086419753,25.14578980646999,0.9791078941322033,33.906274264977476,0.9975767119730441,0,0.0
image_pitches_large/100_100_63_TTTSTHHXHM_1_6_12_B_Bed_0,100_63_TTTSTHHXHM_1_6_12_B_Bed,train,image_pitches_large,severe,False,0.28892716049382716,24.19859856708063,0.9448278604107865,31.35580703294416,0.991414388277983,0,0.0
image_pitches_large/100_102_10_SKADBPYRPE_3_23_16_A_Bed_0,102_10_SKADBPYRPE_3_23_16_A_Bed,train,image_pitches_large,severe,False,0.12086666666666666,27.87819010027953,0.9286592006881916,31.963532854516412,0.9741876814451496,0,0.0
image_pitches_large/100_10_61_TTNTIHLEHM_1_1_12_A_Bed_0,10_61_TTNTIHLEHM_1_1_12_A_Bed,test,image_pitches_large,medium,False,0.1145320987654321,28.17762766714641,0.9934709461058753,38.706622074565225,0.9995626588644302,0,0.0
image_pitches_large/101_10_61_TTNTIHLEHM_1_1_12_A_Bed_1,10_61_TTNTIHLEHM_1_1_12_A_Bed,test,image_pitches_large,medium,False,0.1041716049382716,30.076936616261364,0.9949511692396396,38.472081720945816,0.9993600725943858,0,0.0
image_pitches_large/100_10_72_TZDZZHIAHT_1_1_11_F_Bed_0,10_72_TZDZZHIAHT_1_1_11_F_Bed,val,image_pitches_large,severe,False,0.1426679012345679,26.956083345049315,0.9890819598801308,33.18301145775092,0.9977601328522763,0,0.0
image_pitches_large/100_111_10_SKADBPYRPE_3_23_25_A_Bed_0,111_10_SKADBPYRPE_3_23_25_A_Bed,train,image_pitches_large,severe,False,0.14774444444444446,26.748811014170396,0.9376392677425784,32.09569371526972,0.9836716220537941,0,0.0
image_pitches_large/100_112_41_SKSWBPWJPS_1_5_1_A_Bed_0,112_41_SKSWBPWJPS_1_5_1_A_Bed,train,image_pitches_large,severe,False,0.33033703703703704,23.806925151692152,0.9246765173608082,31.922833916379503,0.9896086882945672,0,0.0
image_pitches_large/100_113_41_SKSWBPWJPS_1_5_2_A_Bed_0,113_41_SKSWBPWJPS_1_5_2_A_Bed,train,image_pitches_large,severe,False,0.3548037037037037,23.484504405792027,0.828473801397701,31.76325186452609,0.9771502565622703,0,0.0
image_pitches_large/100_1145_30_SKPPWKPEPE_2_50_47_C_Bed_0,1145_30_SKPPWKPEPE_2_50_47_C_Bed,train,image_pitches_large,severe,False,0.1713901234567901,27.663814863477118,0.9927159410660601,36.34181581833225,0.9992047202883372,0,0.0
image_pitches_large/100_116_10_SKADBPYRPE_3_24_11_A_Bed_0,116_10_SKADBPYRPE_3_24_11_A_Bed,test,image_pitches_large,severe,False,0.12403827160493827,27.71789137965277,0.924277692647384,31.710321251130345,0.9716485726957176,0,0.0
image_pitches_large/100_11_5_OSRRQRUXUU_1_2_1_A_Bed_0,11_5_OSRRQRUXUU_1_2_1_A_Bed,train,image_pitches_large,medium,False,0.047322222222222224,28.26263026992909,0.9784797840196464,36.828615336112826,0.9972310411243258,0,0.0
image_pitches_large/101_11_5_OSRRQRUXUU_1_2_1_A_Bed_1,11_5_OSRRQRUXUU_1_2_1_A_Bed,train,image_pitches_large,light,False,0.006788888888888889,35.34742485840426,0.9841110315457607,44.14466225207569,0.9979909408112958,0,0.0
image_pitches_large/103_11_5_OSRRQRUXUU_1_2_1_A_Bed_3,11_5_OSRRQRUXUU_1_2_1_A_Bed,train,image_pitches_large,light,False,0.0020901234567901232,39.87280249553643,0.9583274090682193,46.19046937806141,0.9917085812098434,0,0.0
image_pitches_large/100_11_61_TTNTIHLEHM_1_1_13_A_Bed_0,11_61_TTNTIHLEHM_1_1_13_A_Bed,train,image_pitches_large,medium,False,0.11768148148148148,28.935413113299294,0.9944554460323772,38.82126293588655,0.9995500450705245,0,0.0
image_pitches_large/101_11_61_TTNTIHLEHM_1_1_13_A_Bed_1,11_61_TTNTIHLEHM_1_1_13_A_Bed,train,image_pitches_large,medium,False,0.09727530864197531,28.920306445638477,0.9932457256895103,38.25343441304847,0.999300459054758,0,0.0
image_pitches_large/100_120_17_SKPDPPERPE_1_5_18_A_MBed_0,120_17_SKPDPPERPE_1_5_18_A_MBed,val,image_pitches_large,medium,False,0.07065185185185185,30.680444379685447,0.9931093552729281,38.432349014970356,0.9991006319929452,0,0.0
image_pitches_large/101_120_17_SKPDPPERPE_1_5_18_A_MBed_1,120_17_SKPDPPERPE_1_5_18_A_MBed,val,image_pitches_large,severe,False,0.1247358024691358,29.49917072728892,0.995305509172941,36.14461463621559,0.9991308491930254,0,0.0
image_pitches_large/102_120_17_SKPDPPERPE_1_5_18_A_MBed_2,120_17_SKPDPPERPE_1_5_18_A_MBed,val,image_pitches_large,medium,False,0.046874074074074075,29.655304725617896,0.980431039143374,38.79877203441234,0.9979310210446637,0,0.0
image_pitches_large/100_120_41_SKSWBPWJPS_1_5_9_A_Bed_0,120_41_SKSWBPWJPS_1_5_9_A_Bed,train,image_pitches_large,severe,False,0.2552506172839506,22.567081737621656,0.9697978220453505,31.053247062461267,0.9961293823429563,0,0.0
image_pitches_large/101_120_41_SKSWBPWJPS_1_5_9_A_Bed_1,120_41_SKSWBPWJPS_1_5_9_A_Bed,train,image_pitches_large,light,False,0.018533333333333332,37.75922187128941,0.9949205593216359,45.1311631038311,0.9991766082729373,0,0.0
image_pitches_large/100_122_17_SKPDPPERPE_1_5_20_A_MBed_0,122_17_SKPDPPERPE_1_5_20_A_MBed,test,image_pitches_large,medium,False,0.07332839506172839,30.663183118609076,0.9927366875670891,38.94013985325286,0.9991303337826449,0,0.0
image_pitches_large/101_122_17_SKPDPPERPE_1_5_20_A_MBed_1,122_17_SKPDPPERPE_1_5_20_A_MBed,test,image_pitches_large,severe,False,0.14513703703703704,28.589068493425263,0.993881882035735,35.8828665881909,0.9990028841632298,0,0.0
image_pitches_large/102_122_17_SKPDPPERPE_1_5_20_A_MBed_2,122_17_SKPDPPERPE_1_5_20_A_MBed,test,image_pitches_large,medium,False,0.04804074074074074,29.18866662308418,0.977143251165025,38.76509272291848,0.9977510552175486,0,0.0
image_pitches_large/100_126_17_SKPDPPERPE_1_5_24_A_MBed_0,126_17_SKPDPPERPE_1_5_24_A_MBed,val,image_pitches_large,severe,False,0.2582987654320988,25.841343071401425,0.9851895061083809,33.950513598761894,0.9981451190914616,0,0.0
image_pitches_large/101_126_17_SKPDPPERPE_1_5_24_A_MBed_1,126_17_SKPDPPERPE_1_5_24_A_MBed,val,image_pitches_large,light,False,0.01630246913580247,34.05931071390668,0.9805982641617345,43.34410610252035,0.9979345347537893,0,0.0
image_pitches_large/102_126_17_SKPDPPERPE_1_5_24_A_MBed_2,126_17_SKPDPPERPE_1_5_24_A_MBed,val,image_pitches_large,light,False,0.010466666666666668,34.77925677421793,0.973922597477035,44.11909365189104,0.9973038789355483,0,0.0
image_pitches_large/100_126_27_SKPPWEPXPE_2_32_17_B_Living_0,126_27_SKPPWEPXPE_2_32_17_B_Living,val,image_pitches_large,severe,False,0.10968518518518519,29.032547075230525,0.9954870468623306,34.95939521537204,0.9989646014053931,0,0.0
image_pitches_large/100_12_86_TZSMTHISHM_1_1_13_A_LivingDining_0,12_86_TZSMTHISHM_1_1_13_A_LivingDining,test,image_pitches_large,severe,False,0.11520123456790124,26.881133618435893,0.9846418041342703,34.48436349691802,0.9977631586737188,0,0.0
image_pitches_large/100_1314_25_SKPPWEPEPE_2_51_8_B_Living_0,1314_25_SKPPWEPEPE_2_51_8_B_Living,test,image_pitches_large,severe,False,0.33825555555555553,22.47563360280394,0.9521443737663139,31.721988763039185,0.9951658768066184,0,0.0
image_pitches_large/100_1325_56_SSPPWYPXPS_1_26_11_G_Living_0,1325_56_SSPPWYPXPS_1_26_11_G_Living,train,image_pitches_large,severe,False,0.1714604938271605,24.57080457015077,0.9867385508881356,35.15522239905938,0.9990862082944589,0,0.0
image_pitches_large/101_132_10_SKADBPYRPE_3_24_27_A_Bed_1,132_10_SKADBPYRPE_3_24_27_A_Bed,val,image_pitches_large,severe,False,0.15037901234567902,27.127213865214358,0.9848287886499428,33.408336771459034,0.9969517646617876,0,0.0
image_pitches_large/100_132_85_TZSITHMXHM_1_12_1_2_Bed_0,132_85_TZSITHMXHM_1_12_1_2_Bed,val,image_pitches_large,severe,False,0.09299135802469136,28.953178841319765,0.8476458477400937,32.03895631064863,0.9311721944755498,0,0.0
image_pitches_large/100_1346_81_TZMNIHIXHM_1_34_25_E_MBed_0,1346_81_TZMNIHIXHM_1_34_25_E_MBed,train,image_pitches_large,light,False,0.020298765432098766,32.80813033760562,0.9808608146007602,43.22917869526128,0.998629286310803,0,0.0
image_pitches_large/101_1346_81_TZMNIHIXHM_1_34_25_E_MBed_1,1346_81_TZMNIHIXHM_1_34_25_E_MBed,train,image_pitches_large,severe,False,0.07802592592592593,24.74823963915415,0.9620497386329129,33.87880728993538,0.9960020988691759,0,0.0
image_pitches_large/200_1346_81_TZMNIHIXHM_1_34_25_E_MBed_0,1346_81_TZMNIHIXHM_1_34_25_E_MBed,train,image_pitches_large,light,False,0.014858024691358024,36.32823759423951,0.9919903020172621,42.35170098113958,0.9984936608777326,0,0.0
image_pitches_large/201_1346_81_TZMNIHIXHM_1_34_25_E_MBed_1,1346_81_TZMNIHIXHM_1_34_25_E_MBed,train,image_pitches_large,severe,False,0.0806962962962963,24.70739769855751,0.9623979858903317,33.11334126626833,0.9951237128068069,0,0.0
image_pitches_large/100_134_10_SKADBPYRPE_3_25_10_A_Bed_0,134_10_SKADBPYRPE_3_25_10_A_Bed,train,image_pitches_large,severe,False,0.05959012345679012,30.822683764395617,0.9970860262345493,34.103351301996334,0.9987083165781989,0,0.0
image_pitches_large/101_134_10_SKADBPYRPE_3_25_10_A_Bed_1,134_10_SKADBPYRPE_3_25_10_A_Bed,train,image_pitches_large,severe,False,0.1539320987654321,27.27182044610167,0.9915266446329367,35.00795387035168,0.9987000880207948,0,0.0
image_pitches_large/100_134_15_SKEYPPEAPE_1_5_32_A_MBed_0,134_15_SKEYPPEAPE_1_5_32_A_MBed,test,image_pitches_large,severe,False,0.1054567901234568,27.473935250076586,0.9828397105286535,35.65447066721094,0.9979265105226088,0,0.0
image_pitches_large/100_138_7_SEPPWDPXPE_1_5_19_A_Bed_0,138_7_SEPPWDPXPE_1_5_19_A_Bed,train,image_pitches_large,severe,False,0.11066913580246913,25.464565313644627,0.9689783428258134,34.122173842783155,0.9964329615236439,0,0.0
image_pitches_large/100_13_22_SKPPWBPEPE_1_14_7_Whole_MBed_0,13_22_SKPPWBPEPE_1_14_7_Whole_MBed,train,image_pitches_large,severe,False,0.15707407407407406,25.868353019542482,0.9891637297175884,35.20788401419922,0.9988712916338466,0,0.0
image_pitches_large/100_141_15_SKEYPPEAPE_1_6_11_A_Bed_0,141_15_SKEYPPEAPE_1_6_11_A_Bed,train,image_pitches_large,severe,False,0.10956543209876543,25.350661035781577,0.9793653729794605,33.5935512948041,0.9973659157303741,0,0.0
image_pitches_large/101_141_15_SKEYPPEAPE_1_6_11_A_Bed_1,141_15_SKEYPPEAPE_1_6_11_A_Bed,train,image_pitches_large,medium,False,0.04706543209876543,30.15996729109891,0.97907408240013,40.11445387898113,0.9983714489242534,0,0.0
image_pitches_large/100_1493_93_TZTNIHIYHM_1_38_46_F_Bed_0,1493_93_TZTNIHIYHM_1_38_46_F_Bed,train,image_pitches_large,light,False,0.012241975308641975,34.593496747287624,0.986916433731791,41.15938684121578,0.9975177925925002,0,0.0
image_pitches_large/101_1493_93_TZTNIHIYHM_1_38_46_F_Bed_1,1493_93_TZTNIHIYHM_1_38_46_F_Bed,train,image_pitches_large,medium,False,0.049662962962962964,29.015865006853176,0.9860751024480546,39.51495307331713,0.9989852767785573,0,0.0
image_pitches_large/100_1494_93_TZTNIHIYHM_1_38_47_F_Bed_0,1494_93_TZTNIHIYHM_1_38_47_F_Bed,train,image_pitches_large,light,False,0.014648148148148148,32.81157577146166,0.9798295238473106,38.86854745110679,0.9955077949868539,0,0.0
image_pitches_large/101_1494_93_TZTNIHIYHM_1_38_47_F_Bed_1,1494_93_TZTNIHIYHM_1_38_47_F_Bed,train,image_pitches_large,medium,False,0.0468962962962963,27.048789005230663,0.9732299556957164,38.60658373603913,0.9983469050624644,0,0.0
image_pitches_large/100_152_10_SKADBPYRPE_3_25_28_A_Bed_0,152_10_SKADBPYRPE_3_25_28_A_Bed,test,image_pitches_large,medium,False,0.06278024691358025,30.338708295738193,0.9940011579204977,35.118007719522325,0.9982478779220646,0,0.0
image_pitches_large/102_152_10_SKADBPYRPE_3_25_28_A_Bed_2,152_10_SKADBPYRPE_3_25_28_A_Bed,test,image_pitches_large,light,False,0.025272839506172838,32.59742453482721,0.9751634437980317,43.73828250472898,0.9986818911757445,0,0.0
image_pitches_large/107_152_10_SKADBPYRPE_3_25_28_A_Bed_7,152_10_SKADBPYRPE_3_25_28_A_Bed,test,image_pitches_large,light,False,0.019719753086419753,30.143124083215373,0.9606547042756691,39.600471741556156,0.9960783172330139,0,0.0
image_pitches_large/100_1537_93_TZTNIHIYHM_1_39_44_F_Bed_0,1537_93_TZTNIHIYHM_1_39_44_F_Bed,train,image_pitches_large,severe,False,0.13038765432098764,25.39642433872757,0.9817590463519024,35.826479093685975,0.998578675647032,0,0.0
image_pitches_large/100_1549_40_SKSSGPYXPE_1_39_36_H_Bed_0,1549_40_SKSSGPYXPE_1_39_36_H_Bed,train,image_pitches_large,medium,False,0.04554444444444444,28.48153856467226,0.9659602429815447,37.54589986127058,0.996759848832355,0,0.0
image_pitches_large/100_154_44_SSPPWBPEPK_1_12_5_E_Living_0,154_44_SSPPWBPEPK_1_12_5_E_Living,test,image_pitches_large,severe,False,0.033780246913580246,30.17743843146363,0.9964885555442448,35.903206688142134,0.9991712475177165,0,0.0
image_pitches_large/100_156_86_TZSMTHISHM_1_6_12_A_Bath_0,156_86_TZSMTHISHM_1_6_12_A_Bath,train,image_pitches_large,medium,False,0.041401234567901235,32.342736595963174,0.9960578246371307,41.01859275888961,0.9995519994680302,0,0.0
image_pitches_large/101_156_86_TZSMTHISHM_1_6_12_A_Bath_1,156_86_TZSMTHISHM_1_6_12_A_Bath,train,image_pitches_large,medium,False,0.00451358024691358,36.787976580688074,0.999346329807271,37.25845776856258,0.9993943960983532,0,0.0
image_pitches_large/100_168_41_SKSWBPWJPS_1_7_1_B_Bed_0,168_41_SKSWBPWJPS_1_7_1_B_Bed,test,image_pitches_large,severe,False,0.2803506172839506,24.176813589877305,0.978202619504807,32.316337895879904,0.9969653811829672,0,0.0
image_pitches_large/100_179_61_TTNTIHLEHM_1_17_8_C_Bed_0,179_61_TTNTIHLEHM_1_17_8_C_Bed,train,image_pitches_large,severe,False,0.10698271604938271,28.717912106376843,0.9957981544986458,35.984740316402714,0.9992883262157423,0,0.0
image_pitches_large/100_1_11_SKBKBPEAPE_1_1_2_A_Living_0,1_11_SKBKBPEAPE_1_1_2_A_Living,train,image_pitches_large,severe,False,0.32861604938271605,23.296875373249183,0.972994085551395,33.059156469026135,0.9976359453551622,0,0.0
image_pitches_large/200_1_11_SKBKBPEAPE_1_1_2_A_Living_0,1_11_SKBKBPEAPE_1_1_2_A_Living,train,image_pitches_large,severe,False,0.31266913580246913,23.851609420373453,0.9769136095884485,32.340692996774536,0.997256205245748,0,0.0
image_pitches_large/100_1_20_SKPPWAPXPE_1_15_7_A_Living_0,1_20_SKPPWAPXPE_1_15_7_A_Living,val,image_pitches_large,severe,False,0.19816666666666666,26.30905733117466,0.991971834888353,34.30712211942338,0.9989311022455492,0,0.0
image_pitches_large/100_229_78_TZIDZHMXHM_3_39_26_A_Utility_0,229_78_TZIDZHMXHM_3_39_26_A_Utility,train,image_pitches_large,severe,False,0.14070864197530863,27.42702038015493,0.8978598762858379,31.574029821162917,0.9643141234535342,0,0.0
